trade_date,name,open,high,low,close,change,change_pct,fetched_at
2021-10-04,自己顕示欲指数,,,,176.9507,4.3732,2.534,2026-08-30T19:23:52+09:00
2021-10-04,脳Hack指数,,,,216.506,-0.1062,-0.049,2026-08-30T19:23:52+09:00
2021-10-04,テクノロジー指数,,,,208.8179,-2.728,-1.2896,2026-08-30T19:23:52+09:00
2021-10-04,ライジングサン指数,,,,193.5647,-2.0648,-1.0555,2026-08-30T19:23:52+09:00
2021-10-05,ブルジョワ地主指数,,,,119.1972,-0.5718,-0.4774,2026-08-30T19:23:52+09:00
2021-10-05,政治寄生指数,,,,193.1436,-2.1821,-1.1172,2026-08-30T19:23:52+09:00
2021-10-05,中抜きピンハネ指数,,,,248.3089,-2.6686,-1.0633,2026-08-30T19:23:52+09:00
2021-10-05,ライフライン占有指数,,,,102.2395,-0.7784,-0.7556,2026-08-30T19:23:52+09:00
2021-10-05,日銭商い指数,,,,153.2416,-1.7118,-1.1047,2026-08-30T19:23:52+09:00
2021-10-05,ハードグッズ指数,,,,145.477,-1.2491,-0.8513,2026-08-30T19:23:52+09:00
2021-10-05,自己顕示欲指数,,,,175.2233,-1.7274,-0.9762,2026-08-30T19:23:52+09:00
2021-10-05,脳Hack指数,,,,213.1052,-3.4008,-1.5708,2026-08-30T19:23:52+09:00
2021-10-05,テクノロジー指数,,,,205.1895,-3.6284,-1.7376,2026-08-30T19:23:52+09:00
2021-10-05,ライジングサン指数,,,,190.9239,-2.6408,-1.3643,2026-08-30T19:23:52+09:00
2021-10-06,ブルジョワ地主指数,,,,120.3285,1.1313,0.9491,2026-08-30T19:23:52+09:00
2021-10-06,政治寄生指数,,,,193.1081,-0.0355,-0.0184,2026-08-30T19:23:52+09:00
2021-10-06,中抜きピンハネ指数,,,,249.3616,1.0527,0.4239,2026-08-30T19:23:52+09:00
2021-10-06,ライフライン占有指数,,,,102.0018,-0.2377,-0.2325,2026-08-30T19:23:52+09:00
2021-10-06,日銭商い指数,,,,153.6448,0.4032,0.2631,2026-08-30T19:23:52+09:00
2021-10-06,ハードグッズ指数,,,,144.0496,-1.4274,-0.9812,2026-08-30T19:23:52+09:00
2021-10-06,自己顕示欲指数,,,,171.384,-3.8393,-2.1911,2026-08-30T19:23:52+09:00
2021-10-06,脳Hack指数,,,,212.3907,-0.7145,-0.3353,2026-08-30T19:23:52+09:00
