trade_date,category,name,symbol,source,open,high,low,close,volume,currency,exchange,fetched_at
2026-07-20,暗号資産,イーサリアム,ETH-USD,yahoo,1871.2757568359375,1916.24169921875,1842.815673828125,1903.7589111328125,12042633315,USD,CCC,2026-08-11T07:30:36+09:00
2026-07-20,為替,ユーロ/円,EURJPY=X,yahoo,185.71800231933594,185.86500549316406,185.3800048828125,185.70799255371094,0,JPY,CCY,2026-08-10T22:49:08+09:00
2026-07-20,海外指数,イタリア40,FTSEMIB.MI,yahoo,51789.0,52157.0,51672.0,51863.0,207412700,EUR,MIL,2026-08-10T22:49:08+09:00
2026-07-20,為替,英ポンド/円,GBPJPY=X,yahoo,218.4969940185547,218.8249969482422,218.06500244140625,218.4929962158203,0,JPY,CCY,2026-08-10T22:49:08+09:00
2026-07-20,商品,金,GC=F,yahoo,4003.39990234375,4018.89990234375,4002.699951171875,4010.300048828125,231,USD,CMX,2026-08-10T22:49:08+09:00
2026-07-20,個別株,アルファベット,GOOGL,yahoo,350.8800048828125,359.67999267578125,350.5199890136719,351.989990234375,24736600,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,ゴールドマン・サックス,GS,yahoo,1074.6500244140625,1087.9000244140625,1053.6600341796875,1055.030029296875,1718300,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-20,為替,香港ドル/円,HKDJPY=X,yahoo,20.730670928955078,20.735279083251953,20.69499969482422,20.729169845581055,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-20,個別株,HSBC,HSBA.L,yahoo,1483.4000244140625,1496.800048828125,1474.5999755859375,1480.800048828125,18705672,GBp,LSE,2026-08-10T22:49:08+09:00
2026-07-20,為替,インドルピー/円,INRJPY=X,yahoo,1.687654972076416,1.6898410320281982,1.6819169521331787,1.6876009702682495,0,JPY,CCY,2026-08-11T07:30:36+09:00
2026-07-20,個別株,インテル,INTC,yahoo,97.58000183105469,100.9800033569336,96.91999816894531,97.05999755859375,89741400,USD,NMS,2026-08-10T22:49:08+09:00
2026-07-20,個別株,JPモルガン,JPM,yahoo,341.79998779296875,344.260009765625,337.3699951171875,338.8699951171875,7723300,USD,NYQ,2026-08-10T22:49:08+09:00
2026-07-20,為替,韓国ウォン/円,KRWJPY=X,yahoo,0.10943599790334702,0.10997500270605087,0.10935600101947784,0.10943199694156647,0,JPY,CCY,2026-08-11T07:30:36+09:00
