日付,終値,始値,高値,安値,出来高,変化率 %
2007/3/13,"1,040.52","1,058.92","1,059.19","1,040.52",,-1.88%
2007/3/12,"1,060.48","1,064.50","1,068.02","1,056.38",,0.32%
2007/3/9,"1,057.08","1,060.35","1,062.95","1,054.18",,0.37%
2007/3/8,"1,053.15","1,030.96","1,053.91","1,028.88",,1.60%
2007/3/7,"1,036.58","1,060.94","1,067.78","1,032.42",,-1.21%
2007/3/6,"1,049.28",992.41,"1,049.28",992.23,,6.19%
2007/3/5,988.14,"1,053.48","1,053.48",987.43,,-7.42%
2007/3/2,"1,067.33","1,072.30","1,080.41","1,063.60",,-1.30%
2007/3/1,"1,081.37","1,118.44","1,119.72","1,071.85",,-2.92%
2007/2/28,"1,113.95","1,129.49","1,129.49","1,051.14",,-2.83%
2007/2/27,"1,146.35","1,163.26","1,163.26","1,144.61",,-1.52%
2007/2/26,"1,164.07","1,194.19","1,196.97","1,160.39",,-2.15%
2007/2/23,"1,189.61","1,166.20","1,195.35","1,166.05",,2.35%
2007/2/22,"1,162.25","1,118.85","1,162.25","1,117.55",,4.02%
2007/2/21,"1,117.36","1,123.70","1,125.21","1,112.97",,-0.38%
2007/2/20,"1,121.67","1,114.98","1,122.21","1,113.76",,0.58%
2007/2/19,"1,115.25","1,112.62","1,120.34","1,110.68",,0.22%
2007/2/16,"1,112.81","1,127.11","1,128.66","1,111.64",,-1.74%
2007/2/15,"1,132.48","1,136.23","1,138.64","1,123.89",,-0.34%
2007/2/14,"1,136.40","1,124.23","1,136.40","1,121.73",,1.46%
2007/2/13,"1,120.10","1,129.62","1,136.38","1,119.59",,-1.45%
2007/2/9,"1,136.56","1,129.98","1,136.56","1,122.93",,0.40%
2007/2/8,"1,132.02","1,158.48","1,161.28","1,131.18",,-2.19%
2007/2/7,"1,157.38","1,158.47","1,168.67","1,152.62",,-0.03%
2007/2/6,"1,157.70","1,165.03","1,167.30","1,152.78",,-0.43%
2007/2/5,"1,162.69","1,170.73","1,175.96","1,160.05",,-1.22%
2007/2/2,"1,177.04","1,186.57","1,190.70","1,173.07",,-0.47%
2007/2/1,"1,182.62","1,183.73","1,194.21","1,176.05",,0.13%
2007/1/31,"1,181.08","1,182.47","1,186.68","1,164.06",,0.00%
2007/1/30,"1,181.13","1,228.65","1,229.93","1,176.67",,-3.50%
2007/1/29,"1,223.92","1,214.96","1,224.97","1,204.41",,1.17%
2007/1/26,"1,209.81","1,192.41","1,210.05","1,186.23",,0.39%
2007/1/25,"1,205.16","1,231.99","1,235.20","1,204.84",,-1.51%
2007/1/24,"1,223.58","1,234.27","1,235.78","1,221.14",,-0.19%
2007/1/23,"1,225.89","1,225.84","1,232.39","1,213.58",,-0.75%
2007/1/22,"1,235.15","1,255.60","1,270.21","1,231.65",,-0.95%
2007/1/19,"1,247.00","1,186.74","1,247.00","1,180.66",,5.88%
2007/1/18,"1,177.77","1,138.06","1,182.29","1,138.06",,4.04%
2007/1/17,"1,132.01","1,109.44","1,132.05","1,103.33",,2.43%
2007/1/16,"1,105.17","1,077.05","1,105.68","1,076.77",,2.21%
2007/1/15,"1,081.24","1,088.36","1,095.01","1,078.95",,-0.44%
2007/1/12,"1,086.07","1,064.51","1,087.05","1,060.81",,2.32%
2007/1/11,"1,061.46","1,071.62","1,073.51","1,057.90",,-0.52%
2007/1/10,"1,066.99","1,074.09","1,080.39","1,063.53",,-0.59%
2007/1/9,"1,073.36","1,080.39","1,080.53","1,070.81",,-1.32%
2007/1/5,"1,087.75","1,109.48","1,109.75","1,085.19",,-2.01%
2007/1/4,"1,110.01","1,117.48","1,117.52","1,109.30",,-0.07%
2006/12/29,"1,110.78","1,104.31","1,112.11","1,102.23",,0.38%
2006/12/28,"1,106.56","1,115.71","1,116.62","1,098.18",,-0.68%
2006/12/27,"1,114.13","1,132.88","1,135.65","1,113.06",,-1.31%
2006/12/26,"1,128.90","1,115.33","1,130.20","1,109.81",,0.79%
2006/12/25,"1,120.01","1,128.55","1,129.06","1,109.18",,-1.13%
2006/12/22,"1,132.77","1,137.27","1,142.30","1,121.66",,-0.61%
2006/12/21,"1,139.67","1,150.31","1,153.88","1,131.68",,-0.67%
2006/12/20,"1,147.31","1,133.11","1,147.65","1,126.85",,1.74%
2006/12/19,"1,127.74","1,143.52","1,161.02","1,124.75",,-1.85%
2006/12/18,"1,149.02","1,149.14","1,152.11","1,133.80",,-0.27%
2006/12/15,"1,152.12","1,148.58","1,155.33","1,138.92",,0.67%
2006/12/14,"1,144.42","1,129.19","1,145.75","1,126.56",,1.65%
2006/12/13,"1,125.85","1,132.43","1,132.43","1,120.06",,-1.07%
2006/12/12,"1,138.00","1,151.92","1,159.64","1,132.20",,-1.31%
2006/12/11,"1,153.11","1,160.99","1,162.77","1,147.59",,-0.76%
2006/12/8,"1,161.97","1,159.39","1,167.46","1,155.52",,0.19%
2006/12/7,"1,159.80","1,171.37","1,174.90","1,157.52",,-0.58%
2006/12/6,"1,166.51","1,152.26","1,170.21","1,150.51",,0.99%
2006/12/5,"1,155.05","1,166.20","1,168.91","1,152.89",,-0.30%
2006/12/4,"1,158.58","1,138.31","1,158.58","1,134.30",,1.13%
2006/12/1,"1,145.61","1,148.57","1,161.61","1,143.99",,-0.62%
2006/11/30,"1,152.81","1,133.92","1,156.36","1,133.92",,2.53%
2006/11/29,"1,124.37","1,128.21","1,139.51","1,119.15",,0.52%
2006/11/28,"1,118.55","1,089.41","1,128.51","1,084.53",,1.46%
2006/11/27,"1,102.48","1,068.43","1,103.62","1,064.00",,2.60%
2006/11/24,"1,074.49","1,061.00","1,075.68","1,039.23",,0.45%
2006/11/22,"1,069.72","1,007.20","1,072.51","1,006.16",,6.05%
2006/11/21,"1,008.69","1,028.22","1,037.20","1,002.83",,-1.35%
2006/11/20,"1,022.54","1,077.49","1,077.52","1,022.54",,-6.20%
2006/11/17,"1,090.11","1,116.02","1,116.02","1,086.91",,-2.36%
2006/11/16,"1,116.46","1,132.95","1,140.96","1,114.89",,-1.50%
2006/11/15,"1,133.47","1,141.04","1,148.69","1,132.79",,0.14%
2006/11/14,"1,131.91","1,106.55","1,131.91","1,106.44",,3.29%
2006/11/13,"1,095.87","1,115.76","1,115.89","1,092.54",,-2.31%
2006/11/10,"1,121.76","1,133.39","1,137.90","1,120.49",,-1.99%
2006/11/9,"1,144.49","1,129.17","1,144.49","1,124.02",,1.38%
2006/11/8,"1,128.88","1,165.20","1,166.25","1,125.48",,-3.12%
2006/11/7,"1,165.25","1,177.96","1,181.63","1,164.49",,-0.09%
2006/11/6,"1,166.26","1,173.25","1,173.62","1,158.74",,-0.93%
2006/11/2,"1,177.18","1,190.84","1,194.08","1,172.39",,-1.67%
2006/11/1,"1,197.12","1,193.91","1,202.43","1,189.25",,0.14%
2006/10/31,"1,195.39","1,193.57","1,199.03","1,181.50",,0.59%
2006/10/30,"1,188.43","1,202.88","1,203.93","1,186.75",,-2.11%
2006/10/27,"1,214.09","1,232.16","1,232.21","1,213.62",,-1.22%
2006/10/26,"1,229.05","1,224.39","1,236.28","1,223.25",,0.81%
2006/10/25,"1,219.18","1,233.09","1,239.61","1,215.71",,-0.51%
2006/10/24,"1,225.47","1,251.19","1,259.58","1,224.90",,-1.15%
2006/10/23,"1,239.76","1,204.96","1,241.76","1,197.43",,2.57%
2006/10/20,"1,208.75","1,232.15","1,234.51","1,206.04",,-2.20%
2006/10/19,"1,235.93","1,238.66","1,253.00","1,234.53",,0.81%
2006/10/18,"1,225.95","1,170.27","1,226.33","1,167.65",,4.05%
2006/10/17,"1,178.26","1,188.06","1,188.68","1,168.57",,-0.26%
2006/10/16,"1,181.33","1,147.83","1,182.04","1,146.97",,3.62%
2006/10/13,"1,140.02","1,096.78","1,140.02","1,096.78",,5.26%
2006/10/12,"1,083.08","1,062.42","1,088.64","1,050.86",,0.90%
2006/10/11,"1,073.38","1,123.05","1,123.55","1,071.60",,-4.64%
2006/10/10,"1,125.60","1,159.40","1,159.41","1,119.83",,-4.03%
2006/10/6,"1,172.81","1,186.46","1,186.46","1,167.86",,-1.14%
2006/10/5,"1,186.29","1,192.25","1,199.79","1,183.49",,0.50%
2006/10/4,"1,180.36","1,213.57","1,218.22","1,180.02",,-2.12%
2006/10/3,"1,205.95","1,206.11","1,214.41","1,199.66",,-0.44%
2006/10/2,"1,211.29","1,217.32","1,220.17","1,209.98",,-0.30%
2006/9/29,"1,214.90","1,231.53","1,242.23","1,214.02",,-0.58%
2006/9/28,"1,222.00","1,174.38","1,223.89","1,173.35",,4.79%
2006/9/27,"1,166.11","1,151.79","1,166.11","1,146.49",,1.99%
2006/9/26,"1,143.33","1,149.04","1,158.19","1,141.97",,-0.23%
2006/9/25,"1,145.95","1,172.23","1,172.53","1,145.95",,-2.49%
2006/9/22,"1,175.18","1,184.28","1,185.02","1,171.82",,-1.59%
2006/9/21,"1,194.19","1,188.09","1,194.36","1,167.63",,1.31%
2006/9/20,"1,178.78","1,206.79","1,206.79","1,178.23",,-3.16%
2006/9/19,"1,217.25","1,211.24","1,225.47","1,208.28",,0.65%
2006/9/15,"1,209.42","1,197.75","1,213.33","1,189.98",,0.30%
2006/9/14,"1,205.83","1,243.97","1,247.49","1,204.68",,-3.09%
2006/9/13,"1,244.29","1,284.11","1,290.09","1,240.26",,-2.22%
2006/9/12,"1,272.58","1,306.35","1,306.93","1,271.95",,-2.87%
2006/9/11,"1,310.21","1,335.16","1,338.77","1,309.50",,-1.42%
2006/9/8,"1,329.08","1,318.21","1,331.10","1,314.81",,0.12%
2006/9/7,"1,327.53","1,324.08","1,334.34","1,322.64",,-0.33%
2006/9/6,"1,331.86","1,348.21","1,350.78","1,331.05",,-1.11%
2006/9/5,"1,346.78","1,334.58","1,346.78","1,328.62",,1.29%
2006/9/4,"1,329.58","1,310.37","1,329.94","1,310.30",,2.58%
2006/9/1,"1,296.10","1,294.32","1,301.22","1,288.80",,-0.40%
2006/8/31,"1,301.25","1,302.36","1,314.03","1,296.97",,-0.30%
2006/8/30,"1,305.20","1,334.51","1,340.27","1,304.24",,-1.76%
2006/8/29,"1,328.63","1,322.64","1,333.40","1,316.85",,1.40%
2006/8/28,"1,310.26","1,358.67","1,360.78","1,309.73",,-3.96%
2006/8/25,"1,364.24","1,377.14","1,386.90","1,359.28",,-0.74%
2006/8/24,"1,374.39","1,375.03","1,386.47","1,370.97",,-0.55%
2006/8/23,"1,382.06","1,374.55","1,382.84","1,370.41",,0.67%
2006/8/22,"1,372.87","1,348.57","1,372.87","1,345.71",,1.46%
2006/8/21,"1,353.05","1,360.84","1,365.18","1,351.34",,-0.36%
2006/8/18,"1,357.88","1,357.92","1,365.99","1,347.25",,0.15%
2006/8/17,"1,355.91","1,369.74","1,383.73","1,353.48",,0.11%
2006/8/16,"1,354.42","1,325.68","1,361.36","1,325.68",,3.39%
2006/8/15,"1,310.05","1,286.15","1,311.55","1,285.05",,2.36%
2006/8/14,"1,279.84","1,257.55","1,279.84","1,256.24",,1.85%
2006/8/11,"1,256.60","1,263.04","1,269.49","1,254.95",,-0.25%
2006/8/10,"1,259.75","1,251.27","1,262.15","1,247.07",,0.17%
2006/8/9,"1,257.67","1,239.17","1,257.93","1,228.45",,1.57%
2006/8/8,"1,238.22","1,233.26","1,250.92","1,214.95",,-0.37%
2006/8/7,"1,242.86","1,284.88","1,292.70","1,240.41",,-3.64%
2006/8/4,"1,289.81","1,289.46","1,298.37","1,272.72",,0.62%
2006/8/3,"1,281.85","1,290.95","1,312.53","1,270.78",,0.36%
2006/8/2,"1,277.30","1,213.70","1,277.30","1,212.12",,5.03%
2006/8/1,"1,216.11","1,183.94","1,224.92","1,180.84",,2.88%
2006/7/31,"1,182.09","1,158.57","1,185.31","1,158.57",,3.30%
2006/7/28,"1,144.32","1,124.21","1,150.27","1,117.16",,2.14%
2006/7/27,"1,120.38","1,100.90","1,133.71","1,076.56",,0.92%
2006/7/26,"1,110.12","1,156.30","1,163.20","1,110.12",,-3.74%
2006/7/25,"1,153.23","1,172.86","1,193.29","1,153.23",,-0.60%
2006/7/24,"1,160.19","1,170.46","1,171.02","1,140.98",,-1.95%
2006/7/21,"1,183.32","1,209.15","1,209.22","1,173.50",,-3.44%
2006/7/20,"1,225.43","1,160.57","1,235.52","1,160.45",,7.07%
2006/7/19,"1,144.48","1,182.03","1,189.49","1,111.08",,-2.72%
2006/7/18,"1,176.42","1,292.56","1,292.74","1,176.00",,-9.73%
2006/7/14,"1,303.26","1,307.65","1,324.80","1,300.21",,-1.32%
2006/7/13,"1,320.73","1,328.47","1,352.48","1,316.27",,-1.77%
2006/7/12,"1,344.56","1,373.40","1,378.05","1,343.48",,-2.16%
2006/7/11,"1,374.18","1,419.63","1,419.86","1,372.64",,-3.32%
2006/7/10,"1,421.43","1,403.05","1,421.78","1,377.17",,-0.02%
2006/7/7,"1,421.76","1,482.14","1,483.43","1,420.81",,-3.30%
2006/7/6,"1,470.32","1,472.68","1,484.89","1,465.28",,-0.81%
2006/7/5,"1,482.28","1,489.52","1,495.55","1,478.62",,-1.79%
2006/7/4,"1,509.37","1,514.16","1,517.05","1,502.62",,0.34%
2006/7/3,"1,504.25","1,475.11","1,507.90","1,473.27",,2.26%
2006/6/30,"1,471.07","1,468.55","1,481.53","1,466.94",,1.52%
2006/6/29,"1,449.08","1,437.87","1,452.86","1,436.82",,1.53%
2006/6/28,"1,427.18","1,419.07","1,437.56","1,411.75",,-0.75%
2006/6/27,"1,437.90","1,423.25","1,441.93","1,405.31",,1.32%
2006/6/26,"1,419.20","1,441.38","1,441.38","1,417.36",,-1.70%
2006/6/23,"1,443.76","1,432.75","1,450.50","1,429.94",,0.20%
2006/6/22,"1,440.94","1,447.50","1,461.29","1,434.81",,0.67%
2006/6/21,"1,431.38","1,435.97","1,440.51","1,415.88",,-0.04%
2006/6/20,"1,431.97","1,453.86","1,466.34","1,427.40",,-2.10%
2006/6/19,"1,462.71","1,455.27","1,479.09","1,447.30",,0.02%
2006/6/16,"1,462.45","1,461.96","1,491.83","1,456.02",,1.60%
2006/6/15,"1,439.49","1,414.50","1,445.69","1,414.50",,3.26%
2006/6/14,"1,394.09","1,334.69","1,401.85","1,334.69",,3.72%
2006/6/13,"1,344.05","1,361.40","1,388.34","1,341.85",,-2.39%
2006/6/12,"1,376.89","1,315.91","1,381.06","1,309.07",,3.98%
2006/6/9,"1,324.21","1,292.12","1,328.00","1,271.94",,3.76%
2006/6/8,"1,276.18","1,308.53","1,308.53","1,258.39",,-3.70%
2006/6/7,"1,325.28","1,352.00","1,382.39","1,322.63",,-2.22%
2006/6/6,"1,355.30","1,374.14","1,399.13","1,351.23",,-2.77%
2006/6/5,"1,393.86","1,340.64","1,412.84","1,324.92",,3.36%
2006/6/2,"1,348.58","1,311.26","1,349.29","1,188.44",,2.34%
2006/6/1,"1,317.80","1,386.15","1,403.50","1,312.79",,-3.86%
2006/5/31,"1,370.70","1,406.73","1,407.49","1,367.80",,-3.98%
2006/5/30,"1,427.55","1,436.78","1,438.89","1,403.92",,-1.60%
2006/5/29,"1,450.80","1,514.55","1,515.86","1,450.32",,-3.95%
2006/5/26,"1,510.46","1,540.17","1,548.61","1,498.90",,-1.07%
2006/5/25,"1,526.78","1,539.58","1,549.64","1,526.01",,-1.20%
2006/5/24,"1,545.26","1,537.03","1,549.24","1,506.86",,1.55%
2006/5/23,"1,521.60","1,553.82","1,568.34","1,519.35",,-3.15%
2006/5/22,"1,571.09","1,595.71","1,626.97","1,567.22",,-0.37%
2006/5/19,"1,576.97","1,511.73","1,577.12","1,504.16",,4.13%
2006/5/18,"1,514.38","1,503.93","1,530.05","1,459.06",,-0.58%
2006/5/17,"1,523.14","1,522.18","1,534.49","1,457.63",,0.76%
2006/5/16,"1,511.59","1,628.99","1,630.04","1,509.38",,-7.15%
2006/5/15,"1,627.93","1,625.43","1,632.89","1,614.81",,-0.74%
2006/5/12,"1,640.03","1,632.02","1,640.03","1,603.78",,-0.90%
2006/5/11,"1,654.94","1,691.46","1,700.76","1,651.68",,-2.05%
2006/5/10,"1,689.52","1,715.11","1,718.09","1,681.52",,-1.74%
2006/5/9,"1,719.47","1,747.37","1,747.37","1,718.20",,-1.67%
2006/5/8,"1,748.63","1,727.26","1,749.24","1,720.95",,2.41%
2006/5/2,"1,707.41","1,691.29","1,710.33","1,689.22",,0.58%
2006/5/1,"1,697.50","1,705.67","1,710.50","1,697.27",,-0.58%
2006/4/28,"1,707.48","1,704.94","1,707.94","1,677.67",,-0.27%
2006/4/27,"1,712.04","1,739.02","1,739.94","1,709.12",,-1.32%
2006/4/26,"1,734.86","1,753.28","1,762.34","1,713.43",,-0.87%
2006/4/25,"1,750.13","1,689.58","1,750.13","1,689.58",,4.48%
2006/4/24,"1,675.09","1,676.82","1,710.96","1,652.23",,-1.17%
2006/4/21,"1,694.97","1,769.59","1,778.56","1,687.16",,-5.00%
2006/4/20,"1,784.27","1,831.67","1,835.90","1,782.05",,-2.86%
2006/4/19,"1,836.85","1,877.28","1,890.05","1,834.54",,-0.98%
2006/4/18,"1,855.04","1,802.22","1,855.04","1,790.37",,1.95%
2006/4/17,"1,819.48","1,931.88","1,932.62","1,814.15",,-6.18%
2006/4/14,"1,939.37","1,953.40","1,958.25","1,936.00",,-1.00%
2006/4/13,"1,959.05","1,964.85","1,967.23","1,934.94",,0.42%
2006/4/12,"1,950.91","1,918.24","1,950.91","1,911.98",,1.03%
2006/4/11,"1,931.04","1,944.42","1,952.11","1,916.35",,-0.57%
2006/4/10,"1,942.04","1,929.65","1,946.62","1,920.18",,0.14%
2006/4/7,"1,939.29","1,936.91","1,940.15","1,925.78",,0.16%
2006/4/6,"1,936.11","1,918.26","1,936.38","1,918.26",,1.24%
2006/4/5,"1,912.47","1,955.15","1,965.58","1,901.01",,-1.66%
2006/4/4,"1,944.80","1,953.46","1,973.34","1,940.01",,-0.18%
2006/4/3,"1,948.21","1,929.06","1,959.07","1,928.99",,1.79%
2006/3/31,"1,913.88","1,873.58","1,917.89","1,873.58",,2.38%
2006/3/30,"1,869.43","1,871.21","1,888.15","1,867.10",,1.14%
2006/3/29,"1,848.42","1,770.14","1,852.80","1,768.34",,4.40%
2006/3/28,"1,770.50","1,751.60","1,773.01","1,736.03",,0.67%
2006/3/27,"1,758.67","1,783.17","1,785.20","1,756.31",,-0.79%
2006/3/24,"1,772.61","1,771.97","1,776.74","1,760.67",,-0.21%
2006/3/23,"1,776.41","1,788.30","1,790.66","1,768.00",,-0.23%
2006/3/22,"1,780.46","1,775.99","1,786.61","1,769.48",,0.89%
2006/3/20,"1,764.82","1,778.98","1,786.89","1,763.25",,-0.47%
2006/3/17,"1,773.17","1,752.43","1,774.27","1,730.79",,1.12%
2006/3/16,"1,753.54","1,807.33","1,807.33","1,743.60",,-2.80%
2006/3/15,"1,804.13","1,816.70","1,826.41","1,801.82",,-0.10%
2006/3/14,"1,805.91","1,834.75","1,839.13","1,800.62",,-1.53%
2006/3/13,"1,834.03","1,795.27","1,834.82","1,794.76",,3.48%
2006/3/10,"1,772.32","1,744.49","1,781.91","1,741.38",,1.87%
2006/3/9,"1,739.77","1,726.52","1,750.15","1,725.52",,1.12%
2006/3/8,"1,720.50","1,691.05","1,721.40","1,683.14",,1.02%
2006/3/7,"1,703.06","1,734.64","1,735.43","1,699.55",,-2.47%
2006/3/6,"1,746.15","1,673.95","1,746.15","1,657.73",,4.88%
2006/3/3,"1,664.89","1,668.97","1,696.63","1,639.02",,-1.03%
2006/3/2,"1,682.18","1,742.38","1,753.27","1,679.39",,-2.55%
2006/3/1,"1,726.27","1,736.67","1,754.49","1,702.37",,-1.84%
2006/2/28,"1,758.70","1,818.31","1,822.24","1,752.34",,-3.16%
2006/2/27,"1,816.14","1,872.39","1,896.82","1,815.90",,-1.99%
2006/2/24,"1,852.98","1,781.11","1,865.43","1,770.00",,3.79%
2006/2/23,"1,785.32","1,696.77","1,786.62","1,696.77",,6.48%
2006/2/22,"1,676.61","1,655.88","1,699.54","1,641.20",,1.28%
2006/2/21,"1,655.43","1,499.47","1,656.25","1,499.47",,11.19%
2006/2/20,"1,488.88","1,602.46","1,602.46","1,485.50",,-8.29%
2006/2/17,"1,623.50","1,739.04","1,742.71","1,617.04",,-6.94%
2006/2/16,"1,744.48","1,784.29","1,787.61","1,734.25",,-3.37%
2006/2/15,"1,805.30","1,867.18","1,876.57","1,794.31",,-2.17%
2006/2/14,"1,845.37","1,806.85","1,846.28","1,653.04",,0.89%
2006/2/13,"1,829.16","2,004.40","2,004.40","1,826.66",,-9.86%
2006/2/10,"2,029.32","2,106.60","2,107.56","1,985.55",,-3.68%
2006/2/9,"2,106.87","2,145.16","2,160.31","2,093.63",,-0.63%
2006/2/8,"2,120.33","2,164.72","2,186.23","2,112.96",,-2.37%
2006/2/7,"2,171.85","2,145.61","2,174.64","2,127.60",,1.48%
2006/2/6,"2,140.22","2,100.28","2,140.22","2,083.59",,2.63%
2006/2/3,"2,085.28","2,044.98","2,085.44","2,035.79",,1.37%
2006/2/2,"2,057.14","2,056.28","2,068.85","2,041.05",,0.90%
2006/2/1,"2,038.74","2,072.66","2,080.43","2,035.13",,-2.33%
2006/1/31,"2,087.27","2,108.24","2,110.27","2,076.25",,-1.50%
2006/1/30,"2,119.03","2,170.75","2,181.91","2,118.21",,-1.41%
2006/1/27,"2,149.42","2,130.18","2,150.07","2,111.47",,2.05%
2006/1/26,"2,106.22","2,112.92","2,143.89","2,096.60",,0.78%
2006/1/25,"2,089.97","2,065.66","2,145.01","2,065.66",,2.14%
2006/1/24,"2,046.14","1,935.45","2,049.91","1,935.45",,6.95%
2006/1/23,"1,913.20","2,107.60","2,107.63","1,913.20",,-10.55%
2006/1/20,"2,138.78","2,318.80","2,360.47","2,103.26",,-6.64%
2006/1/19,"2,290.81","2,150.38","2,319.95","2,150.38",,5.50%
2006/1/18,"2,171.45","2,441.78","2,441.85","2,116.92",,-12.08%
2006/1/17,"2,469.89","2,758.37","2,758.37","2,457.92",,-11.76%
2006/1/16,"2,799.06","2,722.07","2,800.68","2,717.67",,3.38%
2006/1/13,"2,707.50","2,633.29","2,715.73","2,631.52",,2.94%
2006/1/12,"2,630.29","2,593.04","2,634.99","2,589.03",,2.23%
2006/1/11,"2,572.92","2,525.39","2,572.92","2,498.97",,1.73%
2006/1/10,"2,529.08","2,562.36","2,570.30","2,511.62",,-0.60%
2006/1/6,"2,544.38","2,558.28","2,558.28","2,528.17",,-0.82%
2006/1/5,"2,565.47","2,598.22","2,598.47","2,548.36",,-0.97%
2006/1/4,"2,590.62","2,569.90","2,591.70","2,568.31",,1.83%
2005/12/30,"2,544.05","2,551.76","2,556.04","2,508.34",,0.23%
2005/12/29,"2,538.22","2,548.27","2,577.39","2,533.83",,0.36%
2005/12/28,"2,529.17","2,432.70","2,530.82","2,431.59",,3.84%
2005/12/27,"2,435.65","2,421.64","2,458.44","2,414.58",,0.71%
2005/12/26,"2,418.57","2,381.37","2,433.64","2,381.28",,2.25%
2005/12/22,"2,365.29","2,389.55","2,392.45","2,335.26",,-0.77%
2005/12/21,"2,383.63","2,405.88","2,421.58","2,373.04",,-0.37%
2005/12/20,"2,392.54","2,379.34","2,402.74","2,376.03",,0.89%
2005/12/19,"2,371.55","2,294.21","2,371.55","2,293.72",,4.36%
2005/12/16,"2,272.38","2,271.12","2,306.02","2,266.41",,0.25%
2005/12/15,"2,266.71","2,234.85","2,273.83","2,226.83",,1.02%
2005/12/14,"2,243.87","2,230.47","2,256.71","2,199.10",,1.14%
2005/12/13,"2,218.61","2,174.10","2,219.21","2,173.36",,2.71%
2005/12/12,"2,160.00","2,128.06","2,160.92","2,125.57",,2.42%
2005/12/9,"2,108.90","2,061.38","2,109.19","2,059.56",,2.87%
2005/12/8,"2,050.12","2,071.13","2,075.76","2,031.00",,-0.94%
2005/12/7,"2,069.53","2,086.47","2,093.54","2,068.20",,-0.37%
2005/12/6,"2,077.21","2,054.44","2,078.07","2,050.98",,1.30%
2005/12/5,"2,050.55","2,051.61","2,056.90","2,046.38",,0.41%
2005/12/2,"2,042.19","2,043.42","2,045.71","2,032.60",,0.50%
2005/12/1,"2,032.04","2,022.31","2,036.90","2,022.01",,0.45%
2005/11/30,"2,022.89","2,006.29","2,022.89","2,006.29",,1.14%
2005/11/29,"2,000.02","1,989.79","2,006.98","1,989.35",,0.16%
2005/11/28,"1,996.87","1,987.82","1,997.12","1,982.13",,0.66%
2005/11/25,"1,983.69","1,983.24","1,984.70","1,956.56",,-0.23%
2005/11/24,"1,988.31","2,018.58","2,024.52","1,986.06",,-0.95%
2005/11/22,"2,007.44","2,000.81","2,010.79","1,995.01",,0.64%
2005/11/21,"1,994.68","1,997.08","2,010.03","1,990.25",,-0.10%
2005/11/18,"1,996.71","1,996.47","2,009.80","1,988.96",,0.30%
2005/11/17,"1,990.77","1,999.51","2,004.80","1,986.99",,-0.21%
2005/11/16,"1,995.00","1,989.07","1,996.62","1,976.26",,0.08%
2005/11/15,"1,993.43","1,996.86","2,000.71","1,981.35",,-0.14%
2005/11/14,"1,996.25","1,999.43","2,015.20","1,994.15",,0.34%
2005/11/11,"1,989.39","1,967.37","1,991.07","1,957.40",,1.26%
2005/11/10,"1,964.61","1,936.13","1,965.45","1,933.78",,1.65%
2005/11/9,"1,932.74","1,933.90","1,947.62","1,918.66",,-0.21%
2005/11/8,"1,936.75","1,939.20","1,943.97","1,924.15",,-0.10%
2005/11/7,"1,938.61","1,925.53","1,946.71","1,925.51",,0.93%
2005/11/4,"1,920.80","1,897.22","1,921.89","1,892.00",,1.60%
2005/11/2,"1,890.56","1,895.25","1,899.77","1,880.11",,0.00%
2005/11/1,"1,890.57","1,874.22","1,892.17","1,874.22",,0.87%
2005/10/31,"1,874.22","1,879.49","1,884.96","1,865.30",,0.09%
2005/10/28,"1,872.46","1,864.62","1,876.55","1,861.87",,0.15%
2005/10/27,"1,869.63","1,890.72","1,892.69","1,859.49",,-1.08%
2005/10/26,"1,890.00","1,879.41","1,895.81","1,877.70",,0.81%
2005/10/25,"1,874.89","1,874.29","1,879.56","1,869.02",,0.52%
2005/10/24,"1,865.21","1,844.71","1,869.12","1,844.35",,1.57%
2005/10/21,"1,836.34","1,820.84","1,837.58","1,816.58",,0.61%
2005/10/20,"1,825.15","1,802.94","1,828.56","1,802.90",,1.37%
2005/10/19,"1,800.55","1,805.69","1,806.53","1,794.48",,-0.48%
2005/10/18,"1,809.28","1,805.34","1,812.45","1,802.02",,0.57%
2005/10/17,"1,799.08","1,801.25","1,806.02","1,794.97",,0.08%
2005/10/14,"1,797.60","1,803.55","1,804.57","1,790.25",,-0.29%
2005/10/13,"1,802.88","1,793.37","1,802.97","1,784.27",,0.68%
2005/10/12,"1,790.73","1,806.75","1,807.71","1,786.74",,-0.92%
2005/10/11,"1,807.44","1,804.40","1,813.08","1,804.25",,0.73%
2005/10/7,"1,794.43","1,792.91","1,800.36","1,790.74",,-0.16%
2005/10/6,"1,797.39","1,814.24","1,814.42","1,794.90",,-1.40%
2005/10/5,"1,822.89","1,823.93","1,824.37","1,815.78",,0.02%
2005/10/4,"1,822.53","1,844.63","1,851.42","1,819.54",,-0.65%
2005/10/3,"1,834.43","1,811.19","1,837.98","1,809.89",,2.18%
2005/9/30,"1,795.34","1,734.67","1,795.34","1,731.58",,3.27%
2005/9/29,"1,738.48","1,762.47","1,762.47","1,727.49",,-1.66%
2005/9/28,"1,767.91","1,773.98","1,784.26","1,752.59",,-0.68%
2005/9/27,"1,779.93","1,827.23","1,829.98","1,778.76",,-2.93%
2005/9/26,"1,833.72","1,860.85","1,861.00","1,831.80",,-1.50%
2005/9/22,"1,861.58","1,858.61","1,863.89","1,846.91",,-0.66%
